genre,type,episodes,rating
6.81142857142858,2258,1.0,7.38
6.977464503042602,606,1.0,7.38
6.73040045489201,3246,1.0,7.38
6.81814851674506,3568,12.0,7.38
6.839536039076361,3568,12.0,7.38
6.917965332390408,3246,2.0,7.38
6.676792109083799,3568,13.0,7.38
6.799508010354749,3568,24.0,7.38
6.824137930068455,3568,25.0,7.38
7.089237025855737,3568,25.0,7.38
6.515250884704439,3568,12.0,7.38
6.901428285939454,3568,105.0,7.38
6.8733407180964115,3246,2.0,7.38
6.7651062828860855,3568,50.0,7.38
6.987900011008053,3246,6.0,7.37
6.834717874471122,1665,1.0,7.37
6.876082880238403,3568,47.0,7.37
6.632479300331886,3568,52.0,7.37
6.852887475684023,3568,13.0,7.37
6.919110843549938,3246,1.0,7.37
6.958536097520363,3246,1.0,7.37
6.658366423250855,3568,50.0,7.37
6.6482597810183295,2258,1.0,7.37
6.835310021720497,3246,6.0,7.37
6.671792466807549,1665,2.0,7.37
6.671792466807549,3568,13.0,7.37
6.6396944010707095,3568,26.0,7.37
6.662974913146781,1665,26.0,7.37
6.991219237775848,1665,1.0,7.36
6.8160817126164215,1665,3.0,7.37
6.652319289849551,1665,6.0,7.37
6.821076126730968,1665,6.0,7.37
6.874375700899778,3246,1.0,7.37
6.838470275507228,1665,1.0,7.37
6.833258711521116,1665,1.0,7.37
6.6396944010707095,2258,1.0,7.37
6.797389786983584,3568,12.0,7.37
6.797389786983584,1665,6.0,7.37
6.7165709218354746,3246,1.0,7.37
6.804130713988675,2258,1.0,7.37
6.787689074727382,3246,1.0,7.37
6.78014408111162,1665,1.0,7.37
6.6396944010707095,1665,2.0,7.37
6.688069805990554,3568,13.0,7.37
6.932121580478544,3568,13.0,7.37
6.872265766923628,3568,25.0,7.37
6.8680172089547,2258,1.0,7.37
6.733665653230801,3568,13.0,7.37
6.68514964298349,3568,13.0,7.37
6.9191618486729105,606,1.0,7.37
6.805496449767223,3246,2.0,7.37
6.742288576281739,3246,3.0,7.36
6.788024910862222,3246,8.0,7.36
6.793890937572414,3568,13.0,7.36
6.745846285195047,2258,1.0,7.36
6.809437321635819,3568,13.0,7.36
6.787980336258919,3568,52.0,7.36
6.517954808105372,3568,37.0,7.36
6.764893371398173,2258,1.0,7.36
7.016199480994519,3246,1.0,7.36
6.70183635240431,3568,25.0,7.36
6.85835581291457,3568,13.0,7.36
5.928593750000003,487,1.0,7.35
6.898239731532355,3568,12.0,7.36
6.826713667980072,2258,1.0,7.38
6.671792466807549,3568,26.0,7.36
6.953636516404764,3568,24.0,7.36
6.867604861353053,3246,3.0,7.36
6.908048646411808,1665,1.0,7.36
6.799615304637143,3246,4.0,7.36
6.6396944010707095,3568,12.0,7.36
6.812648955657,3568,12.0,7.36
6.829715703619691,3568,50.0,7.36
7.106109031586756,3568,11.0,7.36
6.78014408111162,1665,1.0,7.36
6.731650998400986,1665,4.0,7.36
6.791359358851813,3568,48.0,7.36
6.954664743284186,3246,1.0,7.36
6.8345294537323955,3568,27.0,7.36
6.693410759857393,2258,1.0,7.36
6.988525379407915,3568,26.0,7.36
6.805496449767223,3246,2.0,7.36
6.872050932017496,3246,1.0,7.36
6.885937646226379,2258,1.0,7.36
6.303303184148259,487,1.0,7.35
6.976245704467361,1665,1.0,7.35
6.6396944010707095,1665,1.0,7.35
6.876082880238403,3568,128.0,7.35
6.907819285838807,2258,1.0,7.35
6.825847408356295,3568,26.0,7.35
6.819054756167766,3568,12.0,7.36
6.688069805990554,3568,12.0,7.35
6.757924406122325,3568,38.0,7.35
6.874375700899778,2258,1.0,7.35
6.642129375524615,3568,50.0,7.35
6.806039070511152,3568,50.0,7.35
6.754559224673363,3568,13.0,7.35
7.145123287262304,1665,2.0,7.35
6.806660850636162,3568,137.0,7.35
6.876226857374627,3568,153.0,7.35
6.712344125405113,3568,26.0,7.35
6.807591435998917,1665,1.0,7.35
6.804130713988675,2258,1.0,7.35
6.819624359309728,3568,12.0,7.35
6.802534970494389,1665,2.0,7.35
6.791357975280682,2258,1.0,7.35
6.8593698917347625,3568,12.0,7.35
6.880772099718644,1665,1.0,7.35
6.940247760725268,1665,9.0,7.35
6.920223301434753,1665,2.0,7.35
6.693410759857393,606,74.0,7.35
6.8304708544593,1665,6.0,7.35
6.800515771807645,3246,2.0,7.35
6.852897778963967,1665,4.0,7.35
6.982722810227557,3568,11.0,7.35
6.706199583415538,3568,26.0,7.35
6.920366172328678,3568,26.0,7.35
6.80142133328261,3568,24.0,7.35
6.693410759857393,3568,12.0,7.35
6.879627516418912,3246,3.0,7.35
6.814426386394941,3568,25.0,7.35
6.56929304436407,1665,1.0,7.34
6.856792675457734,1665,1.0,7.34
6.944771087581936,3568,12.0,7.34
6.801865748281483,3568,46.0,7.34
6.6482597810183295,2258,1.0,7.34
6.6482597810183295,2258,1.0,7.34
6.819068347776536,1665,1.0,7.34
6.725508825594233,3568,13.0,7.34
6.876638065425861,3568,13.0,7.34
6.787689074727382,1665,1.0,7.34
6.798349820672539,3568,56.0,7.34
6.924989001943256,1665,11.0,7.34
6.799954377644367,3568,25.0,7.34
6.787689074727382,3568,13.0,7.34
6.873392384881929,3568,12.0,7.34
6.760965959222373,2258,1.0,7.34
6.988222187198261,3568,13.0,7.34
6.807591435998917,1665,2.0,7.34
6.892849082409091,1665,1.0,7.34
6.679877024613605,3568,26.0,7.34
6.6702371253724655,3568,37.0,7.34
6.673865850637205,3568,74.0,7.34
5.928593750000003,487,1.0,7.34
6.703761248627964,1665,1.0,7.34
6.781675672458436,2258,1.0,7.34
6.802534970494389,3246,1.0,7.34
6.789538405559183,2258,1.0,7.34
6.764893371398173,3568,13.0,7.34
6.658366423250855,2258,1.0,7.34
6.706199583415538,3568,51.0,7.34
6.758054006355072,2258,1.0,7.34
6.915374926268098,3568,25.0,7.34
6.823052357810899,3246,9.0,7.34
6.825673445453524,3568,26.0,7.34
6.921703181315371,3568,26.0,7.34
6.713748219458207,2258,1.0,7.34
6.8781317028648665,2258,1.0,7.33
6.8963014903870885,606,15.0,7.33
6.999554317548745,1665,6.0,7.33
6.8279544484637436,1665,1.0,7.33
6.712257508450476,606,6.0,7.33
6.778734216242226,2258,1.0,7.33
6.712344125405113,1665,2.0,7.33
5.928593750000003,487,1.0,7.33
6.764045937593095,3568,12.0,7.33
6.678012618296516,2258,1.0,7.33
6.6482597810183295,2258,1.0,7.33
6.6482597810183295,2258,1.0,7.33
6.788442907930104,2258,1.0,7.33
6.825766288454789,606,13.0,7.33
6.868966420465045,3568,10.0,7.33
6.817988779973487,3568,10.0,7.33
6.584486030177701,2258,1.0,7.34
6.9112922659123255,3568,24.0,7.33
6.760965959222373,2258,1.0,7.33
7.002407857883381,3246,2.0,7.33
6.869270306381659,3246,12.0,7.33
6.811588995569917,3246,4.0,7.33
6.807591435998917,1665,1.0,7.33
6.861983450823519,2258,1.0,7.33
6.6396944010707095,1665,24.0,7.33
6.712344125405113,1665,1.0,7.33
6.606781786636733,2258,1.0,7.33
7.1465043325592745,3568,13.0,7.33
6.7935850939655475,3246,10.0,7.33
5.928593750000003,487,1.0,7.33
6.802534970494389,2258,1.0,7.33
6.546232999654207,2258,1.0,7.33
6.920366172328678,3568,26.0,7.33
6.917909268845422,3568,12.0,7.33
6.8220173918747316,3568,11.0,7.33
6.725196465574413,2258,1.0,7.33
6.832623160392768,2258,1.0,7.33
6.56929304436407,1665,3.0,7.33
6.84302572569968,3568,13.0,7.33
6.7119741786710465,3568,12.0,7.33
6.791359358851813,3568,48.0,7.33
6.818269700094714,3568,25.0,7.33
6.7576849031275605,3568,13.0,7.33
6.741235120701064,2258,1.0,7.32
6.822393017269581,2258,1.0,7.32
6.852545577304769,3246,2.0,7.32
6.775965459453416,3568,26.0,7.32
6.849782079094332,2258,1.0,7.32
6.890769004004295,1665,2.0,7.32
6.807970052769035,606,6.0,7.32
6.673865850637205,3568,104.0,7.32
6.75593640654381,3568,13.0,7.32
6.746502398604436,2258,1.0,7.32
6.985948856565609,3568,26.0,7.32
6.865263382398046,3568,26.0,7.32
6.7797723934452465,3568,52.0,7.32
6.829549209212051,3568,12.0,7.32
6.819063250923249,2258,1.0,7.34
6.932829355439527,3246,3.0,7.32
6.93678703456025,1665,1.0,7.32
6.915759354514553,3568,47.0,7.32
6.952019575623882,606,13.0,7.32
6.814781169625537,3568,12.0,7.32
6.907962612964401,3568,12.0,7.32
6.832299207905441,3568,26.0,7.32
6.7602947613888205,3246,3.0,7.32
6.84056571310097,1665,1.0,7.32
6.709179618877174,3246,6.0,7.32
6.818476108927347,3246,1.0,7.32
6.807591435998917,2258,1.0,7.32
5.928593750000003,487,1.0,7.32
6.965962465585033,3246,1.0,7.32
6.7797723934452465,3568,49.0,7.32
6.781675672458436,2258,1.0,7.32
6.8963014903870885,3568,13.0,7.32
6.96832097662199,3568,25.0,7.32
6.632479300331886,2258,1.0,7.32
6.790998772216056,3246,6.0,7.32
6.8493508946560695,1665,1.0,7.32
6.800966208553902,1665,1.0,7.32
6.786400979175011,2258,1.0,7.32
6.824137930068455,3246,1.0,7.32
6.824137930068455,1665,1.0,7.33
6.788095340919129,3568,12.0,7.32
6.515250884704439,3246,3.0,7.32
6.898666154303098,3568,12.0,7.32
6.826369189986239,3246,1.0,7.31
6.873388102106548,1665,1.0,7.32
6.958536097520363,3246,1.0,7.31
6.75593640654381,2258,1.0,7.31
6.935736562586002,3246,2.0,7.31
6.662974913146781,1665,26.0,7.31
6.926777936040619,3568,26.0,7.31
6.720883693704944,3568,46.0,7.31
6.761059572493477,1665,6.0,7.31
6.851977188944248,3568,52.0,7.31
6.706969267039253,3568,12.0,7.31
6.741761603103576,3568,24.0,7.31
6.795250372407963,1665,1.0,7.31
6.693625163859186,606,13.0,7.31
6.807591435998917,1665,1.0,7.31
6.760362124783709,3568,41.0,7.31
6.773683145552567,3568,51.0,7.31
6.788760445424261,3568,127.0,7.31
6.8480306537727635,3568,99.0,7.31
6.711887048732699,1665,2.0,7.31
6.835823692745639,3568,55.0,7.31
6.914288764400774,3568,13.0,7.31
6.885010479629288,2258,1.0,7.31
6.853614170117516,3568,24.0,7.31
6.75593640654381,3568,26.0,7.31
6.80949136224809,3568,14.0,7.31
6.820414350072612,3246,6.0,7.31
6.871305576513631,3568,24.0,7.31
6.855253714560571,2258,1.0,7.3
6.869145870237319,3568,52.0,7.3
6.879801412812722,3568,50.0,7.3
6.517954808105372,3568,58.0,7.3
6.786271295642152,3568,65.0,7.3
7.011544522249344,3246,1.0,7.3
5.928593750000003,487,1.0,7.29
6.8688374611292575,3568,13.0,7.3
6.821570407733243,3568,10.0,7.3
6.799954377644367,1665,1.0,7.3
6.9234135044658,3568,12.0,7.3
6.835586612541214,2258,1.0,7.3
6.796992928170122,3246,3.0,7.3
6.862295810843339,606,1.0,7.3
6.984421508352902,3568,12.0,7.3
6.811588995569917,3568,13.0,7.3
6.831956783986528,3568,14.0,7.3
6.723291107909167,3568,24.0,7.3
6.980744015880063,3568,12.0,7.3
6.652036849438976,2258,1.0,7.3
6.872237740554019,1665,1.0,7.3
6.766240995140287,3568,12.0,7.3
6.6086181258515895,487,1.0,7.29
6.902816762103068,2258,1.0,7.3
6.900025114698322,3568,23.0,7.3
6.926801843264884,3568,12.0,7.3
6.8376830141847424,2258,1.0,7.3
6.863023440470369,3568,26.0,7.3
6.8091513651094315,2258,1.0,7.3
6.828336627974922,3568,49.0,7.3
6.813546174570104,1665,1.0,7.29
6.81698576044648,3568,12.0,7.29
6.9082765281136576,3568,11.0,7.29
6.86355711430832,3246,14.0,7.29
6.8279544484637436,1665,1.0,7.29
6.746502398604436,1665,2.0,7.29
6.3581978939228545,487,1.0,7.29
6.856516414474481,3246,6.0,7.29
6.712344125405113,3568,13.0,7.29
6.700850148321753,2258,1.0,7.29
6.939539732620367,3246,2.0,7.29
6.517954808105372,3568,44.0,7.29
6.729051896822762,2258,1.0,7.29
6.65484414375641,2258,1.0,7.29
6.754332449658064,2258,1.0,7.29
6.671792466807549,3568,9.0,7.29
6.820348355107399,3568,13.0,7.29
6.780685085896789,3568,26.0,7.29
6.9002791087180135,2258,1.0,7.29
6.712257508450476,3568,26.0,7.29
6.837052015724734,3568,13.0,7.29
6.862295810843339,2258,1.0,7.29
6.7695339101325,3568,12.0,7.29
7.23387966804979,1665,1.0,7.29
6.748385501971279,3246,4.0,7.29
6.944403305092065,2258,1.0,7.29
6.833004447827034,3568,23.0,7.29
6.732907328071111,3568,13.0,7.29
6.807591435998917,1665,1.0,7.29
6.802855240175314,3568,12.0,7.29
6.754332449658064,3568,50.0,7.29
6.768064299082616,3568,12.0,7.29
6.606781786636733,2258,1.0,7.29
6.76783305378328,3568,51.0,7.29
6.882849596427256,2258,1.0,7.29
6.814082062935218,3246,4.0,7.29
6.70183635240431,3246,3.0,7.29
6.854858532664241,3568,12.0,7.29
6.828336627974922,3568,48.0,7.29
6.7914222515610785,3568,27.0,7.29
6.661720830982993,1665,1.0,7.29
6.8279544484637436,1665,1.0,7.28
6.841802724394417,3568,12.0,7.28
6.813111538251761,2258,1.0,7.28
6.775121390577007,2258,1.0,7.28
6.784097739275997,3568,12.0,7.28
6.786769739683498,3568,243.0,7.28
6.729234407160378,3568,10.0,7.28
6.628571069124072,3246,1.0,7.28
6.821084874007338,2258,1.0,7.28
6.412306556594778,2258,1.0,7.28
6.917061300775755,3568,10.0,7.28
6.904568822545323,3568,45.0,7.28
6.846233076804713,3568,24.0,7.28
6.807591435998917,1665,1.0,7.28
6.811745010307925,3568,13.0,7.28
6.892362427435878,3568,51.0,7.28
6.6396944010707095,1665,1.0,7.28
6.909005299183498,3246,1.0,7.28
6.893230184853498,2258,1.0,7.28
6.871305576513631,3568,52.0,7.28
6.795458612421178,1665,1.0,7.28
6.791359358851813,2258,1.0,7.28
6.794514898753173,606,13.0,7.28
6.911622382491615,2258,1.0,7.28
6.841618856539433,3568,26.0,7.28
6.86225233867539,3246,5.0,7.28
6.745866526837688,3246,1.0,7.28
6.828469061426072,3568,14.0,7.28
6.819561030722866,3568,193.0,7.28
6.980583610387277,3246,2.0,7.28
6.6396944010707095,3568,13.0,7.28
6.866034866398966,1665,1.0,7.28
6.79634929398995,1665,7.0,7.27
6.612659650095498,3568,12.0,7.27
6.775796081338145,3568,43.0,7.27
6.838608020599147,3246,3.0,7.27
6.864096677101894,3246,2.0,7.25
6.6482597810183295,2258,1.0,7.27
6.6482597810183295,2258,1.0,7.27
6.709711863598602,606,4.0,7.27
6.712344125405113,3568,39.0,7.27
6.820348355107399,3568,13.0,7.27
6.8220173918747316,3568,45.0,7.27
6.765291047499562,3568,39.0,7.27
6.877301312607919,3246,3.0,7.27
6.61415887375751,3246,1.0,7.27
6.823681459989643,3568,13.0,7.27
6.932121580478544,3568,13.0,7.27
7.013878278853229,3568,25.0,7.27
6.828220161878954,3568,26.0,7.27
6.813111538251761,3568,25.0,7.27
6.943874262692598,1665,1.0,7.27
6.773941180579842,3568,46.0,7.27
6.784079696394688,1665,1.0,7.27
6.852981267551915,3568,13.0,7.27
6.814187902049987,1665,1.0,7.27
6.8367013145820215,2258,1.0,7.27
6.778905847909559,3568,12.0,7.27
6.860376529712072,2258,1.0,7.27
6.8589066842335455,1665,1.0,7.27
6.399367599470842,2258,3.0,7.27
6.798349820672539,3568,49.0,7.27
6.76797312017914,3568,73.0,7.27
6.83672580115874,3568,9.0,7.27
6.877301312607919,1665,1.0,7.27
6.934319064902638,2258,1.0,7.27
5.928593750000003,487,8.0,7.27
6.654413243070339,3246,2.0,7.27
6.820126297052349,3246,1.0,7.27
6.817170990305369,2258,1.0,7.27
6.821437398695383,1665,1.0,7.27
6.693098399837573,3568,13.0,7.27
6.408393978918227,2258,1.0,7.26
6.82588462781339,3568,52.0,7.26
6.881630486323948,1665,10.0,7.26
6.80887447646957,3568,52.0,7.26
6.807970052769035,1665,6.0,7.27
6.8604706012170915,3246,7.0,7.26
6.793623948902682,3568,12.0,7.26
6.700850148321753,2258,1.0,7.26
6.120722580645167,3568,26.0,7.26
6.678012618296516,2258,1.0,7.26
6.712257508450476,1665,1.0,7.26
6.453029126521303,1665,1.0,7.26
6.823385012940325,1665,2.0,7.26
6.784170034185057,3246,3.0,7.26
6.6396944010707095,1665,2.0,7.25
6.683529915936343,3568,13.0,7.26
6.845765436971763,3246,2.0,7.26
6.981837186825882,3568,12.0,7.26
6.7027658757298925,2258,1.0,7.26
6.832843770242649,3246,3.0,7.26
6.788095340919129,2258,1.0,7.26
6.8242661774071935,3568,13.0,7.26
6.690686300191339,1665,2.0,7.26
6.935240342448077,3568,25.0,7.26
6.752020857448059,1665,1.0,7.26
6.766516088177788,3246,6.0,7.26
6.695828244995601,2258,1.0,7.26
6.642129375524615,3568,51.0,7.26
6.839014930205326,1665,1.0,7.26
6.712257508450476,3568,25.0,7.26
6.693410759857393,606,64.0,7.26
6.789189495902041,3568,25.0,7.26
6.746502398604436,3568,26.0,7.26
6.6396944010707095,1665,1.0,7.26
6.807970052769035,1665,35.0,7.26
6.787980336258919,3568,52.0,7.26
6.854853077340039,3568,44.0,7.26
6.763765479502659,2258,1.0,7.26
6.866710375753534,3568,12.0,7.25
6.895241530300005,3246,1.0,7.25
6.8124426514503345,3568,65.0,7.25
6.683921899447726,1665,9.0,7.25
6.814307144222464,3568,50.0,7.25
6.6482597810183295,2258,1.0,7.25
6.657531572939338,2258,1.0,7.25
6.846214939709633,3568,26.0,7.25
6.773821763630703,2258,1.0,7.25
6.761026367295592,3568,49.0,7.25
6.799508010354749,1665,1.0,7.25
6.759397573861191,3568,12.0,7.25
6.61415887375751,3568,12.0,7.25
6.712257508450476,2258,1.0,7.25
6.919110843549938,3568,13.0,7.25
6.756699119559119,3246,1.0,7.25
6.785806286824918,3246,12.0,7.25
6.823385012940325,606,5.0,7.25
6.833460741127763,3568,27.0,7.25
6.807591435998917,1665,1.0,7.25
6.795458612421178,606,26.0,7.25
6.8734268294056085,3568,11.0,7.25
6.674615169184817,3568,40.0,7.25
6.745551378886091,3246,1.0,7.25
6.802534970494389,2258,1.0,7.25
6.769652383265185,3568,48.0,7.25
6.830654333248996,3568,26.0,7.25
6.852788428260837,3568,24.0,7.25
6.657357769038511,487,1.0,7.25
6.833039659302224,3568,52.0,7.25
6.815911811411373,3568,51.0,7.25
6.904568822545323,2258,1.0,7.25
6.746502398604436,3568,26.0,7.25
6.56929304436407,1665,2.0,7.25
6.640775276407273,1665,1.0,7.25
6.7606437034889435,3568,26.0,7.25
6.712344125405113,1665,2.0,7.24
6.6396944010707095,1665,4.0,7.25
6.82585103663391,3568,26.0,7.25
6.2967689643141975,487,1.0,7.25
6.866710375753534,3568,24.0,7.24
6.872159840999936,3246,1.0,7.24
6.51507919918204,3568,26.0,7.24
6.822943586077521,1665,1.0,7.24
6.713086353809545,3568,26.0,7.24
6.924914655882996,3246,1.0,7.24
6.764893371398173,2258,1.0,7.24
6.7908820389387925,3246,1.0,7.24
6.807367663929075,3568,26.0,7.24
6.7667394391816345,1665,1.0,7.24
7.026974454958809,2258,1.0,7.24
6.833428288856348,3568,13.0,7.24
6.870399704104281,3246,1.0,7.24
6.935736562586002,2258,1.0,7.24
6.9717743702452575,3246,1.0,7.24
6.752873521108361,3568,26.0,7.24
6.786400979175011,3568,24.0,7.24
6.71890949735006,3568,40.0,7.24
6.813111538251761,1665,1.0,7.24
6.717217733653313,3568,12.0,7.24
6.695828244995601,3568,26.0,7.24
6.663184922308857,487,1.0,7.24
6.755814190714239,3568,18.0,7.24
6.745846285195047,3568,26.0,7.24
6.830394679781895,3568,13.0,7.24
6.854426614783193,3568,26.0,7.24
6.907840406398595,3568,13.0,7.24
6.51507919918204,2258,1.0,7.24
6.8480306537727635,3568,33.0,7.24
6.8220173918747316,2258,1.0,7.24
6.786613559673588,3568,50.0,7.24
6.996868151370688,3568,13.0,7.24
6.865263382398046,2258,1.0,7.23
6.6396944010707095,1665,14.0,7.23
6.871065977917622,3568,11.0,7.23
6.700850148321753,2258,1.0,7.23
6.787980336258919,3568,50.0,7.23
6.562282032522627,2258,2.0,7.23
6.801581111405398,3246,10.0,7.23
6.657531572939338,2258,1.0,7.23
6.832134730573838,3568,12.0,7.23
6.905646399812011,3568,12.0,7.23
6.712257508450476,2258,1.0,7.23
6.6396944010707095,1665,11.0,7.23
6.7602947613888205,3246,3.0,7.23
6.749140142404099,3568,49.0,7.23
6.872237740554019,3246,1.0,7.23
6.760797266725195,606,3.0,7.23
6.797436993457648,1665,1.0,7.23
6.594546807292507,3568,191.0,7.23
6.787689074727382,3568,12.0,7.23
6.788095340919129,3246,4.0,7.23
6.748789941563838,2258,1.0,7.22
6.621896961120286,3246,10.0,7.23
6.453029126521303,2258,1.0,7.23
6.784900206168138,3568,13.0,7.23
6.7914222515610785,3568,180.0,7.23
6.832134730573838,3246,2.0,7.22
6.990915688786799,3568,13.0,7.22
6.819911194675119,3568,38.0,7.22
6.8343274432176955,2258,1.0,7.22
6.6396944010707095,1665,2.0,7.22
6.844237373074241,606,26.0,7.22
6.8881942078364515,1665,1.0,7.22
6.6396944010707095,3568,48.0,7.22
6.824002475742184,606,1.0,7.22
6.8006598399811855,2258,1.0,7.22
6.807970052769035,606,6.0,7.22
6.700850148321753,2258,1.0,7.22
6.801581111405398,3568,24.0,7.22
6.662974913146781,1665,1.0,7.22
6.6396944010707095,3568,39.0,7.22
6.826497321934511,3246,7.0,7.22
6.436892421199328,2258,1.0,7.22
6.835130260499299,3568,12.0,7.22
6.688069805990554,3568,91.0,7.22
6.757426975601982,3568,12.0,7.22
6.849782079094332,3568,39.0,7.22
6.755146679277503,3246,2.0,7.22
6.73040045489201,3246,1.0,7.22
7.105672085546196,3568,22.0,7.22
6.819582935789411,1665,1.0,7.22
6.704943931065166,1665,2.0,7.22
6.56929304436407,1665,4.0,7.22
6.796938469483905,3246,4.0,7.22
6.849411061672552,3568,12.0,7.22
6.829846238907801,3568,12.0,7.22
6.55065552437048,2258,1.0,7.21
6.899041952888451,2258,1.0,7.21
6.914495245729263,1665,1.0,7.21
6.881486564623877,3568,73.0,7.21
6.7483239818258225,3568,26.0,7.21
6.700850148321753,2258,1.0,7.21
6.75593640654381,3568,13.0,7.21
6.888535979820423,1665,1.0,7.21
6.85714438131644,2258,1.0,7.21
6.823025744584202,3568,12.0,7.21
6.6396944010707095,1665,1.0,7.21
6.731490231610335,3246,6.0,7.21
6.912239845293475,3568,12.0,7.21
6.785279634502887,3246,3.0,7.21
6.760965959222373,2258,1.0,7.21
6.908048646411808,3246,2.0,7.21
6.55065552437048,1665,1.0,7.21
6.8718314743622715,3568,24.0,7.21
6.861983450823519,2258,1.0,7.21
6.833752076303197,3568,12.0,7.21
6.85086221890335,3568,12.0,7.21
6.796018672061239,3246,1.0,7.21
6.834172757146551,3568,23.0,7.21
6.785806286824918,3568,24.0,7.21
6.832270456798337,3568,26.0,7.21
6.840817999072932,3246,1.0,7.21
6.770649021888778,3246,6.0,7.21
6.792545132520516,2258,1.0,7.21
6.8936364510452455,3246,2.0,7.21
6.8984106428087415,3568,13.0,7.21
6.876082880238403,3246,13.0,7.21
6.775103967076487,2258,1.0,7.21
5.928593750000003,487,1.0,7.21
6.946666973472751,1665,1.0,7.21
6.151405166464035,3568,13.0,7.21
6.841345131819703,3568,39.0,7.21
6.819029304373354,1665,1.0,7.21
6.8111835420630245,3568,48.0,7.21
6.709711863598602,3246,3.0,7.2
6.8332210342950965,3246,4.0,7.2
7.056366906474818,3568,21.0,7.21
5.928593750000003,487,1.0,7.2
6.892247473508153,3568,12.0,7.2
6.682889287871664,2258,1.0,7.2
6.650401126005234,2258,1.0,7.2
6.747127118644077,1665,1.0,7.2
6.859152331393228,3568,12.0,7.2
6.479476533337465,2258,1.0,7.19
6.926801843264884,2258,1.0,7.2
6.991219237775848,1665,6.0,7.2
6.849893529870376,3568,48.0,7.2
6.856548795283184,3568,13.0,7.2
6.730770783296316,3246,6.0,7.2
6.807591435998917,1665,1.0,7.2
6.8562169830452655,3568,12.0,7.2
6.8379618838441845,3246,1.0,7.2
6.835010831380158,3246,3.0,7.2
6.433612489624801,2258,1.0,7.2
6.8206051907997365,3568,13.0,7.2
6.789538405559183,2258,1.0,7.2
6.594546807292507,3568,192.0,7.2
6.712257508450476,3568,26.0,7.2
6.635040195236973,2258,1.0,7.2
6.709711863598602,3568,12.0,7.2
6.884373564665374,3568,12.0,7.2
6.841293089519499,3568,26.0,7.2
6.731490231610335,2258,1.0,7.2
6.7266608712944915,3246,22.0,7.2
6.515250884704439,3568,13.0,7.2
6.802488150623207,1665,1.0,7.2
6.8963014903870885,3568,25.0,7.2
6.731490231610335,3568,26.0,7.2
6.643295671611514,2258,1.0,7.19
6.788024910862222,3568,26.0,7.19
6.688278046003767,3568,24.0,7.19
6.7056829949691625,3246,1.0,7.19
6.801581111405398,2258,1.0,7.19
6.805565483385484,2258,1.0,7.19
6.832134730573838,3246,1.0,7.19
6.791578046091724,2258,1.0,7.18
6.662974913146781,1665,1.0,7.19
6.60117675578551,3246,1.0,7.19
6.786455884627835,3246,1.0,7.19
6.746502398604436,1665,1.0,7.19
6.902587437037171,3568,12.0,7.19
6.789987524072504,3568,54.0,7.19
6.941357579815546,3568,12.0,7.19
6.678955585861173,3568,13.0,7.19
6.995115723124207,3568,24.0,7.19
6.801653647319672,3568,13.0,7.19
6.725561486249645,3568,51.0,7.19
6.8203362109204155,3568,12.0,7.19
6.6396944010707095,1665,1.0,7.19
6.6396944010707095,1665,3.0,7.19
6.841145533604778,2258,1.0,7.19
7.118152388043534,3568,13.0,7.19
6.8006598399811855,3568,36.0,7.19
6.930956817026054,3568,12.0,7.19
6.949503108999759,1665,2.0,7.19
6.857931282407845,2258,1.0,7.18
6.849182059965683,3568,12.0,7.18
6.787802037845705,606,5.0,7.18
6.731490231610335,3568,13.0,7.18
6.671792466807549,3568,66.0,7.18
6.479476533337465,2258,1.0,7.18
6.780931204168233,3568,39.0,7.18
6.7703131546732225,3246,1.0,7.18
6.69851994235605,3246,1.0,7.18
6.745314529443178,2258,1.0,7.18
6.8688374611292575,606,9.0,7.18
6.624589494551679,2258,1.0,7.18
6.801890777033808,3568,26.0,7.18
6.8498113896325155,3568,51.0,7.18
6.829037196113497,3246,1.0,7.18
6.760451919209009,3568,13.0,7.18
7.088830759663989,2258,1.0,7.18
6.882849596427256,3246,3.0,7.18
6.811588995569917,3246,1.0,7.18
6.752020857448059,1665,2.0,7.18
6.707488291821181,3568,26.0,7.18
6.813860050456108,3568,52.0,7.18
6.7732449853359125,3568,12.0,7.18
6.817074779297785,3568,39.0,7.18
6.51507919918204,2258,1.0,7.18
6.76797312017914,3568,43.0,7.18
6.867361101638005,3568,12.0,7.17
6.802534970494389,2258,1.0,7.18
6.898239731532355,3568,12.0,7.18
6.546232999654207,2258,1.0,7.18
6.625654985901894,606,18.0,7.21
6.972077556341685,3568,24.0,7.18
6.70183635240431,3568,12.0,7.18
6.798349820672539,3246,4.0,7.18
6.808579452056655,1665,1.0,7.18
6.840655385432723,3568,12.0,7.18
6.7719294493841815,1665,1.0,7.18
6.9314347255517665,3246,2.0,7.18
6.977464503042602,1665,1.0,7.18
6.780685085896789,2258,1.0,7.18
6.733665653230801,3568,13.0,7.18
6.787980336258919,3568,47.0,7.18
6.787689074727382,3568,12.0,7.17
6.965476107199241,3568,12.0,7.17
6.788024910862222,3568,25.0,7.17
6.6396944010707095,1665,7.0,7.17
6.700850148321753,2258,1.0,7.17
6.8004675370370675,3568,13.0,7.17
6.795235294117645,3568,64.0,7.17
6.380208490857939,3568,52.0,7.17
6.823992370271036,2258,1.0,7.17
6.9191618486729105,1665,1.0,7.17
6.865263382398046,3568,52.0,7.17
6.908048646411808,3568,12.0,7.17
